data,cidade,polo,latitude,longitude,T2M,T2M_MAX,T2M_MIN,RH2M,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2MDEW,PRECTOTCORR,WS2M,DLI,VPD
2015-10-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.72,34.14,17.63,68.72,20.31,9.33,16.92,0.25,2.37,42.6381,1.7607339932451764
2015-10-14,Ibiuna,Sudoeste,-23.6583,-47.2113,25.15,34.86,16.74,64.21,23.14,10.61,16.18,0.07,2.17,48.487700000000004,1.9033777826443063
2015-10-15,Ibiuna,Sudoeste,-23.6583,-47.2113,27.21,36.66,19.17,54.07,26.78,12.19,15.17,0.0,2.42,55.7083,2.4660725961287326
2015-10-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,28.4,37.63,19.88,48.85,26.98,12.19,14.44,0.0,2.42,55.7083,2.7623372911349837
2015-10-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.67,36.94,19.74,58.9,21.78,9.76,16.38,0.11,2.24,44.6032,2.4147321683123764
2015-10-16,Ibiuna,Sudoeste,-23.6583,-47.2113,28.05,36.93,20.71,55.78,21.77,9.71,16.86,0.01,1.9,44.374700000000004,2.4263845644144184
2015-10-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.6,31.01,16.16,78.92,17.27,7.89,17.24,0.48,3.72,36.0573,1.1986536763505247
2015-10-17,Ibiuna,Sudoeste,-23.6583,-47.2113,23.37,34.23,16.53,68.25,21.2,9.52,16.34,0.02,3.68,43.5064,1.7761082597914004
2015-10-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.7,23.13,14.83,79.01,10.51,4.98,13.71,2.02,4.05,22.758600000000005,0.6904200570819305
2015-10-18,Ibiuna,Sudoeste,-23.6583,-47.2113,18.87,25.79,14.45,70.42,16.09,7.41,12.92,1.91,4.13,33.8637,0.9929623905405249
2015-10-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.8,28.46,14.42,75.8,16.48,7.47,14.73,0.88,3.21,34.1379,1.0866023417606885
2015-10-19,Ibiuna,Sudoeste,-23.6583,-47.2113,21.61,32.11,14.09,68.32,21.58,9.7,14.49,0.9,2.82,44.329,1.5460360026720938
2015-10-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.07,37.87,16.14,63.31,23.56,10.62,16.38,0.35,1.98,48.5334,2.3435782927732216
2015-10-20,Ibiuna,Sudoeste,-23.6583,-47.2113,26.56,37.37,15.68,58.45,23.63,10.64,15.99,0.07,2.24,48.62480000000001,2.27479118759443
2015-10-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,27.82,36.93,21.41,57.93,15.98,7.17,17.45,1.55,2.35,32.7669,2.406947639077843
2015-10-21,Ibiuna,Sudoeste,-23.6583,-47.2113,28.51,37.31,21.38,56.14,18.96,8.36,17.67,5.6,1.77,38.2052,2.4420469432593195
2015-10-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.02,31.24,21.12,72.12,7.89,3.81,19.16,21.56,2.2,17.4117,1.310445651748931
2015-10-22,Ibiuna,Sudoeste,-23.6583,-47.2113,24.57,29.69,20.32,78.3,12.05,5.55,20.3,24.16,1.83,25.363500000000002,0.8945423836581137
2015-10-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.1,25.73,17.27,86.23,15.55,7.09,18.56,4.14,2.29,32.4013,0.5018535312203039
2015-10-23,Ibiuna,Sudoeste,-23.6583,-47.2113,21.93,26.12,17.29,85.32,15.46,7.11,19.18,2.33,1.89,32.492700000000006,0.45730279144620223
2015-10-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.9,23.94,16.32,84.8,12.66,5.97,16.09,1.72,3.53,27.2829,0.5857215162314127
2015-10-24,Ibiuna,Sudoeste,-23.6583,-47.2113,19.49,25.27,16.08,80.08,19.62,8.87,15.69,1.24,3.59,40.5359,0.74074653147179
2015-10-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.11,26.37,15.78,81.89,11.82,5.59,15.59,6.18,3.44,25.546300000000002,0.8430671700847294
2015-10-25,Ibiuna,Sudoeste,-23.6583,-47.2113,19.84,27.25,15.43,79.32,19.53,8.92,15.79,10.68,3.07,40.7644,0.8915103841952379
2015-10-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.76,29.72,16.19,80.02,17.87,8.33,17.64,3.42,2.03,38.0681,0.9902028517777453
2015-10-26,Ibiuna,Sudoeste,-23.6583,-47.2113,21.29,26.72,16.08,83.61,18.56,8.59,18.18,7.48,2.08,39.2563,0.5799294760075417
2015-10-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.12,28.64,18.88,83.2,13.14,6.31,18.81,12.1,1.61,28.8367,0.8805636577507294
2015-10-27,Ibiuna,Sudoeste,-23.6583,-47.2113,22.57,28.89,18.13,81.21,15.69,7.4,18.86,3.29,1.72,33.818000000000005,0.8523284408510485
2015-10-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.14,26.29,18.3,85.12,11.47,5.63,18.3,2.39,2.18,25.729100000000003,0.6581260588525155
2015-10-28,Ibiuna,Sudoeste,-23.6583,-47.2113,21.8,27.63,17.98,80.52,13.36,6.43,17.99,2.01,2.36,29.3851,0.8176341805846694
2015-10-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.6,26.52,17.33,81.81,18.82,8.75,17.0,2.5,4.54,39.987500000000004,0.7846645312211149
2015-10-29,Ibiuna,Sudoeste,-23.6583,-47.2113,21.56,28.6,17.06,76.23,22.37,10.27,16.6,1.25,3.56,46.9339,1.0404072710069954
2015-10-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.46,30.9,16.72,72.97,26.94,12.3,16.4,0.18,3.16,56.211000000000006,1.320079219156753
2015-10-30,Ibiuna,Sudoeste,-23.6583,-47.2113,23.04,30.92,16.36,70.16,26.44,12.07,16.48,0.04,2.07,55.15990000000001,1.2915574644299934
2015-10-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.29,32.12,17.58,72.52,19.24,9.07,17.07,7.49,1.76,41.44990000000001,1.4522691009138442
2015-10-31,Ibiuna,Sudoeste,-23.6583,-47.2113,23.26,28.52,18.74,74.3,10.81,5.42,17.9,7.57,2.19,24.7694,0.9779020824804241
2015-11-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.76,25.46,17.58,82.85,8.2,4.19,17.5,19.33,2.52,19.148300000000003,0.6328769760013364
2015-11-01,Ibiuna,Sudoeste,-23.6583,-47.2113,20.96,25.96,17.73,85.4,7.7,3.96,18.23,31.56,2.54,18.0972,0.597326883238618
2015-11-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.47,28.52,18.28,83.53,14.24,6.88,19.23,13.51,2.12,31.4416,0.7691298238538553
2015-11-02,Ibiuna,Sudoeste,-23.6583,-47.2113,22.16,26.99,18.49,86.54,10.43,5.19,19.64,17.32,1.86,23.718300000000003,0.559168834768113
2015-11-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.77,28.22,19.21,85.78,11.06,5.5,20.06,2.98,1.98,25.135,0.680503983071953
2015-11-03,Ibiuna,Sudoeste,-23.6583,-47.2113,21.69,25.94,17.99,89.44,12.09,5.95,19.78,6.24,1.18,27.1915,0.3994877256119791
2015-11-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.35,26.62,19.95,87.77,12.96,6.33,20.09,21.71,1.53,28.9281,0.5574984611915008
2015-11-04,Ibiuna,Sudoeste,-23.6583,-47.2113,21.71,25.06,19.04,91.94,12.76,6.23,20.29,31.23,1.63,28.471100000000003,0.3104111978806481
2015-11-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.32,26.33,19.01,86.3,12.02,5.97,19.77,6.78,1.48,27.2829,0.5079727846109816
2015-11-05,Ibiuna,Sudoeste,-23.6583,-47.2113,22.53,27.09,18.75,85.69,12.35,6.07,19.86,3.54,1.09,27.739900000000002,0.5556880156676121
2015-11-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.04,23.41,17.38,90.49,9.91,4.97,18.39,8.35,3.17,22.7129,0.3172283319239546
2015-11-06,Ibiuna,Sudoeste,-23.6583,-47.2113,20.12,22.95,16.61,87.45,11.92,5.87,17.87,7.3,3.03,26.8259,0.2984744638016634
2015-11-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.78,25.03,16.86,87.43,9.41,4.74,17.48,4.11,3.2,21.661800000000003,0.549560122840109
2015-11-07,Ibiuna,Sudoeste,-23.6583,-47.2113,20.26,26.43,15.95,83.49,12.86,6.2,17.12,4.07,2.88,28.334000000000003,0.6776477731550645
2015-11-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.59,26.33,17.7,83.96,10.36,5.15,18.48,2.71,1.6,23.535500000000003,0.5993637882907272
2015-11-08,Ibiuna,Sudoeste,-23.6583,-47.2113,21.41,26.43,16.9,83.43,13.3,6.4,18.26,4.43,1.55,29.248000000000005,0.5886864309484814
2015-11-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.78,28.11,19.01,84.91,17.96,8.46,19.85,5.14,1.42,38.662200000000006,0.684828915790411
2015-11-09,Ibiuna,Sudoeste,-23.6583,-47.2113,23.23,28.31,18.58,84.89,18.76,8.72,20.33,2.77,1.19,39.85040000000001,0.6081079183513696
2015-11-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.74,29.88,19.74,82.23,21.61,9.91,20.14,0.47,1.66,45.288700000000006,0.8988066162263473
2015-11-10,Ibiuna,Sudoeste,-23.6583,-47.2113,24.18,30.32,19.85,80.74,23.98,10.97,20.34,0.35,1.71,50.13290000000001,0.931162717865182
2015-11-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.84,30.74,19.46,77.98,21.2,9.87,20.31,2.07,1.28,45.1059,0.9603541985897812
2015-11-11,Ibiuna,Sudoeste,-23.6583,-47.2113,24.46,29.17,19.41,81.03,22.78,10.56,20.69,1.75,1.3,48.25920000000001,0.7096745138809686
2015-11-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.44,28.8,20.27,80.76,18.78,8.74,19.67,0.31,1.69,39.9418,0.8776915820973583
2015-11-12,Ibiuna,Sudoeste,-23.6583,-47.2113,24.16,29.2,19.54,80.94,23.37,10.79,20.39,0.16,1.38,49.3103,0.7670329259816668
2015-11-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.71,30.94,19.53,79.05,15.42,7.21,20.36,11.49,1.24,32.9497,0.9832889208038922
2015-11-13,Ibiuna,Sudoeste,-23.6583,-47.2113,24.34,29.42,19.65,82.35,16.49,7.69,20.9,16.67,1.15,35.1433,0.7242457384078671
2015-11-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.1,30.52,20.57,75.86,22.01,10.11,20.18,3.55,2.77,46.2027,1.0322083691541133
2015-11-14,Ibiuna,Sudoeste,-23.6583,-47.2113,24.21,28.77,20.55,84.9,22.18,10.22,21.28,7.83,1.9,46.705400000000004,0.655812929295982
2015-11-15,Ibiuna,Sudoeste,-23.6583,-47.2113,23.37,28.19,19.18,85.92,20.19,9.43,20.72,4.76,1.66,43.0951,0.5775181557171019
2015-11-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.33,27.11,18.79,87.37,16.02,7.6,20.0,5.44,2.12,34.732,0.5403100923779456
2015-11-16,Ibiuna,Sudoeste,-23.6583,-47.2113,21.26,26.45,18.0,83.34,15.91,7.56,18.21,1.12,2.44,34.5492,0.666544996382302
2015-11-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.39,24.98,18.17,87.82,12.34,5.95,18.21,2.97,2.5,27.1915,0.5336800076722019
2015-11-17,Ibiuna,Sudoeste,-23.6583,-47.2113,23.02,28.52,17.81,82.14,16.84,7.9,19.59,14.14,1.19,36.103,0.6880885433112964
2015-11-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.24,28.07,18.32,86.07,17.14,8.03,19.57,18.0,1.87,36.6971,0.6738645961890639
2015-11-18,Ibiuna,Sudoeste,-23.6583,-47.2113,24.9,29.76,20.17,78.06,25.49,11.58,20.49,0.84,1.1,52.9206,0.8638482426835168
2015-11-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.56,29.68,20.54,77.82,25.23,11.47,20.09,1.04,1.66,52.4179,0.9403600764752555
2015-11-19,Ibiuna,Sudoeste,-23.6583,-47.2113,24.21,27.9,21.34,87.42,21.98,10.05,21.9,15.27,1.79,45.92850000000001,0.520840327009636
2015-11-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.82,30.0,21.1,79.67,19.41,9.0,20.84,11.34,1.88,41.13,0.9100258660057312
2015-11-20,Ibiuna,Sudoeste,-23.6583,-47.2113,23.12,26.04,20.05,91.46,17.08,8.16,21.63,11.12,2.32,37.2912,0.27257330656619727
2015-11-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.1,26.47,19.65,89.99,16.77,7.97,21.3,12.29,3.04,36.4229,0.33882904492121124
2015-11-21,Ibiuna,Sudoeste,-23.6583,-47.2113,21.31,27.35,16.78,81.18,16.6,7.73,17.66,1.38,2.87,35.326100000000004,0.754766793222172
2015-11-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.87,24.61,16.87,86.05,11.39,5.56,17.32,4.26,3.54,25.4092,0.5310011006273339
2015-11-22,Ibiuna,Sudoeste,-23.6583,-47.2113,21.85,29.15,15.87,80.99,22.61,10.51,18.15,3.12,1.76,48.0307,0.8383512464074889
2015-11-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.09,27.04,16.13,82.34,21.78,10.16,17.72,4.25,2.7,46.431200000000004,0.6756471114391371
2015-11-23,Ibiuna,Sudoeste,-23.6583,-47.2113,21.29,25.92,17.92,87.98,5.45,2.87,19.15,6.75,1.97,13.115900000000002,0.48156198565112573
2015-11-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.0,26.96,18.34,88.88,5.88,3.06,18.98,3.17,2.7,13.984200000000001,0.6381020653996172
2015-11-24,Ibiuna,Sudoeste,-23.6583,-47.2113,21.27,25.49,17.83,87.76,6.4,3.31,19.07,7.6,1.5,15.126700000000001,0.44471755421622117
2015-11-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.61,26.53,18.11,88.84,8.08,4.13,19.57,6.98,1.72,18.874100000000002,0.496495697835726
2015-11-25,Ibiuna,Sudoeste,-23.6583,-47.2113,22.35,28.18,17.92,83.81,10.22,5.04,19.23,2.39,1.8,23.0328,0.7075565158825898
2015-11-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.57,27.43,18.46,86.53,10.84,5.31,19.02,1.85,2.07,24.2667,0.6902256794699402
2015-11-26,Ibiuna,Sudoeste,-23.6583,-47.2113,22.09,27.92,17.47,79.71,21.43,9.81,18.11,0.27,2.49,44.831700000000005,0.8009728913349354
2015-11-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.39,26.51,17.82,83.69,20.91,9.62,18.28,0.59,3.02,43.9634,0.6518254247010087
2015-11-27,Ibiuna,Sudoeste,-23.6583,-47.2113,22.63,29.5,16.65,76.31,25.44,11.58,17.7,0.03,2.1,52.9206,0.9836491837058694
2015-11-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.73,28.17,17.46,80.38,23.39,10.63,17.78,0.17,2.94,48.579100000000004,0.8706142778588153
2015-11-28,Ibiuna,Sudoeste,-23.6583,-47.2113,23.77,29.24,18.56,82.81,19.71,9.22,20.45,14.08,1.62,42.135400000000004,0.6954663121952951
2015-11-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.91,29.3,18.31,81.94,19.35,9.04,20.38,8.1,1.75,41.312799999999996,0.6962531750350727
2015-11-29,Ibiuna,Sudoeste,-23.6583,-47.2113,23.29,28.43,19.39,84.32,14.65,7.07,20.2,12.28,1.68,32.309900000000006,0.6961307098915697
2015-11-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.01,27.75,19.95,85.69,10.62,5.29,20.28,14.23,2.4,24.1753,0.6490358887230596
2015-11-30,Ibiuna,Sudoeste,-23.6583,-47.2113,19.81,23.93,16.41,85.17,14.34,6.88,17.11,5.4,3.09,31.4416,0.4676503140621302
2015-11-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.31,21.71,16.54,89.72,9.66,4.83,17.53,9.03,3.7,22.0731,0.235979854428646
2015-12-01,Ibiuna,Sudoeste,-23.6583,-47.2113,21.25,28.12,15.85,80.76,18.8,8.89,17.59,0.24,2.51,40.627300000000005,0.7923026645569355
2015-12-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.23,26.21,16.42,86.01,13.06,6.42,17.66,1.87,3.0,29.3394,0.6152428390453419
2015-12-02,Ibiuna,Sudoeste,-23.6583,-47.2113,22.88,28.84,17.65,80.14,20.98,9.74,19.0,1.04,1.97,44.5118,0.7965022583665737
2015-12-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.43,26.27,17.8,86.92,15.07,7.14,19.01,1.6,2.32,32.6298,0.5280562763323222
2015-12-03,Ibiuna,Sudoeste,-23.6583,-47.2113,22.03,27.17,18.45,82.64,14.72,7.01,18.76,0.47,2.16,32.0357,0.6973784903114804
2015-12-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.77,24.42,18.69,89.61,11.52,5.63,18.93,2.1,2.68,25.729100000000003,0.41979757049548594
2015-12-04,Ibiuna,Sudoeste,-23.6583,-47.2113,22.67,27.28,18.51,81.7,20.17,9.34,19.18,0.51,1.38,42.683800000000005,0.6555290387212995
2015-12-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.71,27.17,17.95,85.87,16.8,7.95,19.05,3.46,1.61,36.331500000000005,0.625024388915755
2015-12-05,Ibiuna,Sudoeste,-23.6583,-47.2113,23.45,27.52,19.15,82.59,21.05,9.67,20.14,6.81,1.22,44.191900000000004,0.5881796920811766
2015-12-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.98,26.83,18.98,83.69,19.85,9.17,19.88,9.69,1.5,41.9069,0.5413262774512404
2015-12-06,Ibiuna,Sudoeste,-23.6583,-47.2113,22.74,27.15,19.57,85.21,12.73,6.18,19.93,16.87,1.39,28.2426,0.608629788382792
2015-12-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.39,27.15,19.16,85.31,13.74,6.58,19.58,23.6,0.92,30.070600000000002,0.6299552386343445
2015-12-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.42,24.87,18.05,88.31,12.79,6.19,18.31,10.77,2.4,28.288300000000003,0.5023440461543469
2015-12-07,Ibiuna,Sudoeste,-23.6583,-47.2113,21.79,27.36,18.09,82.98,16.36,7.8,18.54,4.0,1.56,35.646,0.7233988276620931
2015-12-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.7,25.64,17.6,88.06,17.72,8.33,18.55,1.79,2.8,38.0681,0.5151498905576473
2015-12-08,Ibiuna,Sudoeste,-23.6583,-47.2113,21.92,27.7,18.14,83.0,22.47,10.36,18.73,2.24,2.04,47.3452,0.7376646465815146
2015-12-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.62,27.14,17.86,84.5,15.08,7.25,19.71,0.66,1.2,33.1325,0.5236766773679444
2015-12-09,Ibiuna,Sudoeste,-23.6583,-47.2113,23.21,28.13,18.79,83.51,15.23,7.32,20.11,1.48,1.62,33.452400000000004,0.6344519956375234
2015-12-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.46,26.64,21.12,84.61,15.14,7.36,20.59,2.02,3.67,33.635200000000005,0.5730047071171791
2015-12-10,Ibiuna,Sudoeste,-23.6583,-47.2113,23.23,25.99,20.94,87.73,15.27,7.38,20.99,2.11,2.48,33.726600000000005,0.4331756404829843
2015-12-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.68,27.32,19.75,84.09,19.08,8.88,19.64,0.91,2.17,40.58160000000001,0.6809037188946916
2015-12-11,Ibiuna,Sudoeste,-23.6583,-47.2113,23.14,27.07,19.1,81.82,20.02,9.32,19.64,0.58,1.43,42.592400000000005,0.6088963551573805
2015-12-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.24,27.42,19.43,86.19,16.99,7.95,20.65,16.39,0.65,36.331500000000005,0.5215505814284742
2015-12-12,Ibiuna,Sudoeste,-23.6583,-47.2113,22.98,26.74,19.44,87.2,16.11,7.51,20.62,10.1,1.28,34.3207,0.45533468808312527
2015-12-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.9,27.96,20.34,83.54,23.63,10.98,20.76,6.63,1.94,50.1786,0.6289653450946187
2015-12-13,Ibiuna,Sudoeste,-23.6583,-47.2113,23.5,28.41,19.02,83.64,24.18,11.17,20.31,3.17,1.43,51.0469,0.6520925221442369
2015-12-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.35,30.92,20.39,75.17,23.87,11.04,20.27,1.85,2.43,50.452799999999996,1.0561019793828383
2015-12-14,Ibiuna,Sudoeste,-23.6583,-47.2113,24.28,28.37,20.7,83.27,24.78,11.47,21.07,8.07,2.07,52.4179,0.6541185808571917
2015-12-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.5,30.35,21.42,77.21,23.57,11.01,20.94,2.37,2.38,50.3157,0.962588803346935
2015-12-15,Ibiuna,Sudoeste,-23.6583,-47.2113,24.66,29.11,20.37,81.67,22.19,10.37,21.08,3.03,1.9,47.3909,0.7125414206140759
2015-12-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.34,23.11,18.94,91.5,11.81,5.77,19.88,4.39,2.72,26.3689,0.1877146602235924
2015-12-16,Ibiuna,Sudoeste,-23.6583,-47.2113,22.24,25.94,18.35,85.54,14.2,6.85,19.57,4.41,2.6,31.3045,0.45293332695357735
2015-12-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.23,29.61,18.48,83.54,20.3,9.53,19.95,3.18,1.62,43.5521,0.8070356494098165
2015-12-17,Ibiuna,Sudoeste,-23.6583,-47.2113,23.74,29.63,17.42,77.32,26.02,11.93,19.13,0.54,1.36,54.5201,0.856598498343585
2015-12-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.76,31.11,20.64,75.75,27.46,12.62,20.78,3.04,1.75,57.6734,1.0230759685583566
2015-12-18,Ibiuna,Sudoeste,-23.6583,-47.2113,25.44,30.45,20.14,78.38,29.15,13.42,21.07,5.08,1.7,61.32940000000001,0.8585021894035951
2015-12-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.92,29.17,21.33,80.54,21.84,10.23,21.11,3.19,1.85,46.75110000000001,0.7876733015739417
2015-12-19,Ibiuna,Sudoeste,-23.6583,-47.2113,24.83,29.2,21.26,81.67,23.95,11.2,21.29,9.16,1.3,51.184,0.7579520814892096
2015-12-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.7,26.61,20.41,87.18,17.05,8.1,20.29,16.92,1.69,37.017,0.5608427032991141
2015-12-20,Ibiuna,Sudoeste,-23.6583,-47.2113,23.19,27.16,20.42,85.35,16.66,7.96,20.42,14.68,1.19,36.3772,0.5995870540108794
2015-12-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.01,28.37,19.87,86.84,17.67,8.42,20.49,9.34,1.91,38.479400000000005,0.6806761364496063
2015-12-21,Ibiuna,Sudoeste,-23.6583,-47.2113,23.37,28.6,19.55,83.67,21.06,9.86,20.2,10.39,1.64,45.0602,0.726583623492524
2015-12-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.56,29.88,20.53,81.54,24.57,11.42,20.81,20.81,1.42,52.189400000000006,0.8568988359595751
2015-12-22,Ibiuna,Sudoeste,-23.6583,-47.2113,24.01,28.43,19.76,84.52,25.77,11.99,21.06,18.55,1.59,54.79430000000001,0.5935008154759038
2015-12-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.49,29.88,21.18,82.8,27.63,12.91,21.15,15.1,1.74,58.99870000000001,0.854279457877094
2015-12-23,Ibiuna,Sudoeste,-23.6583,-47.2113,24.03,26.89,21.66,86.04,23.87,11.28,21.47,18.38,1.44,51.5496,0.5062983727012411
2015-12-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.33,30.09,21.72,79.11,20.7,9.81,21.25,0.64,1.26,44.831700000000005,0.9066273388982364
2015-12-24,Ibiuna,Sudoeste,-23.6583,-47.2113,24.82,28.71,21.19,83.37,19.45,9.24,21.68,0.64,1.16,42.226800000000004,0.6348067371224104
2015-12-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.36,29.75,20.71,81.1,16.22,7.87,20.66,1.79,1.63,35.965900000000005,0.8772861188137164
2015-12-25,Ibiuna,Sudoeste,-23.6583,-47.2113,24.26,27.2,21.9,87.7,15.47,7.46,21.98,0.84,0.94,34.092200000000005,0.4769137020290226
2015-12-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.12,28.59,20.79,81.87,21.31,10.0,20.62,4.97,1.12,45.7,0.7538791350266578
2015-12-26,Ibiuna,Sudoeste,-23.6583,-47.2113,23.65,26.95,20.98,85.5,21.85,10.26,20.93,5.72,1.22,46.888200000000005,0.5430913727965927
2015-12-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.92,28.1,20.65,85.49,17.42,8.29,21.16,2.82,2.9,37.8853,0.6064639005330879
2015-12-27,Ibiuna,Sudoeste,-23.6583,-47.2113,23.12,27.35,20.3,90.37,14.33,6.95,21.36,9.43,2.22,31.7615,0.46809891159724604
2015-12-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.33,26.42,21.36,86.24,10.92,5.46,20.79,7.9,3.17,24.9522,0.5390643824160835
2015-12-28,Ibiuna,Sudoeste,-23.6583,-47.2113,22.54,25.32,20.25,90.98,10.27,5.23,20.94,20.6,2.88,23.901100000000003,0.3238337178018327
2015-12-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.06,26.87,20.24,85.09,11.83,5.9,20.26,12.95,2.86,26.963000000000005,0.5795614493344319
2015-12-29,Ibiuna,Sudoeste,-23.6583,-47.2113,22.5,26.46,20.02,88.46,7.72,3.99,20.37,26.6,3.02,18.2343,0.5051798857813972
2015-12-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.86,26.52,20.14,82.23,9.82,4.95,19.51,0.89,4.43,22.6215,0.644103170009171
2015-12-30,Ibiuna,Sudoeste,-23.6583,-47.2113,21.85,24.63,20.18,90.18,7.64,3.98,20.12,4.92,3.66,18.1886,0.3758389869741223
2015-12-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.84,27.54,20.43,82.3,21.99,10.33,20.46,1.2,4.12,47.2081,0.6348571942475005
2015-12-31,Ibiuna,Sudoeste,-23.6583,-47.2113,23.48,27.44,20.31,86.54,19.42,9.22,20.95,1.51,2.87,42.135400000000004,0.5415957412462684
2016-01-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.61,26.67,21.53,88.12,18.78,8.91,21.45,4.63,2.4,40.718700000000005,0.47642757504265454
2016-01-01,Ibiuna,Sudoeste,-23.6583,-47.2113,23.41,26.85,20.92,89.58,16.29,7.83,21.5,4.73,1.55,35.783100000000005,0.4400279941389371
2016-01-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.08,25.64,19.9,90.98,12.0,6.0,20.49,19.48,2.26,27.42,0.39705085730152945
