Nome: SAO PAULO - MIRANTE
Codigo Estacao: A701
Latitude: -23.4962888
Longitude: -46.6200666
Altitude: 785.64
Situacao: Operante
Data Inicial: 2025-01-01
Data Final: 2025-12-31
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);RADIACAO GLOBAL(Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);UMIDADE RELATIVA DO AR, HORARIA(%);
2025-06-01;1600;0;2291,4;22,6;43;
2025-06-01;1700;0;2161,5;22,3;43;
2025-06-01;1800;0;1693,1;23,1;48;
2025-06-01;1900;0;995,9;21,1;58;
2025-06-01;2000;0;296,8;18,3;70;
2025-06-01;2100;0;14,5;17,6;74;
2025-06-01;2200;0;-2;17,4;74;
2025-06-01;2300;0;-2,3;17,2;76;
2025-06-02;0000;0;-2,1;17,2;75;
2025-06-02;0100;0;-2,2;17,3;73;
2025-06-02;0200;0;-2,2;17,1;77;
2025-06-02;0300;0;-3,4;16,5;82;
2025-06-02;0400;0;-2,8;16,4;82;
2025-06-02;0500;0;-1,7;16,4;81;
2025-06-02;0600;0;-2,3;16,3;81;
2025-06-02;0700;0;-3,3;16;82;
2025-06-02;0800;0;-2,2;16,1;83;
2025-06-02;0900;0;-2,2;16,3;82;
2025-06-02;1000;0;6,1;16,4;80;
2025-06-02;1100;0;123,8;16,6;80;
2025-06-02;1200;0;334,3;17,5;78;
2025-06-02;1300;0;726,4;18,4;72;
2025-06-02;1400;0;1456,2;19,8;67;
2025-06-02;1500;0;2492,3;21,5;60;
2025-06-02;1600;0;2398,6;22,4;57;
2025-06-02;1700;0;2175;23;55;
2025-06-02;1800;0;1709;23,6;54;
2025-06-02;1900;0;1033,6;23;55;
2025-06-02;2000;0;270,7;21,9;59;
2025-06-02;2100;0;10,1;18,4;77;
2025-06-02;2200;0;-3,5;17,4;83;
2025-06-02;2300;0;-3,4;17,7;84;
2025-06-03;0000;0;-1,8;17,7;83;
2025-06-03;0100;0;-2,1;17,6;83;
2025-06-03;0200;0;-2,6;17,7;82;
2025-06-03;0300;null;null;null;null;
2025-06-03;0400;0;-,4;17,5;82;
2025-06-03;0500;0;-1,8;17,3;83;
2025-06-03;0600;0;-1,2;17,2;83;
2025-06-03;0700;0;-1;16,6;86;
2025-06-03;0800;0;-1,1;16,2;88;
2025-06-03;0900;0;-1,3;16,5;87;
2025-06-03;1000;0;3,3;16,6;85;
2025-06-03;1100;0;61,1;16,9;82;
2025-06-03;1200;0;139;16,6;83;
2025-06-03;1300;1,8;181,3;16,5;86;
2025-06-03;1400;,4;548,6;16,9;83;
2025-06-03;1500;,4;748,6;18;81;
2025-06-03;1600;0;1476,8;19,9;68;
2025-06-03;1700;0;1559,6;20,4;65;
2025-06-03;1800;0;1330,5;21,8;56;
2025-06-03;1900;0;1056,5;21,8;60;
2025-06-03;2000;0;161,2;20,3;65;
2025-06-03;2100;0;4,8;19,5;69;
2025-06-03;2200;0;-3,5;19,2;72;
2025-06-03;2300;0;-3,5;18,4;76;
2025-06-04;0000;0;-3,5;18,4;74;
2025-06-04;0100;0;-3,5;18,2;74;
2025-06-04;0200;0;-3,5;17,8;76;
2025-06-04;0300;0;-3,5;17,3;77;
2025-06-04;0400;0;-3,5;17,2;76;
2025-06-04;0500;0;-3,5;16,9;77;
2025-06-04;0600;0;-3,5;17,2;72;
2025-06-04;0700;0;-3,5;16,9;69;
2025-06-04;0800;0;-3,5;17,2;65;
2025-06-04;0900;0;-3,5;17,1;64;
2025-06-04;1000;0;8,3;17,4;63;
2025-06-04;1100;0;183,9;18,8;58;
2025-06-04;1200;0;1265,4;20,6;53;
2025-06-04;1300;0;1748;22;50;
2025-06-04;1400;0;2235,6;23,7;47;
2025-06-04;1500;0;2473,4;25,3;47;
2025-06-04;1600;0;2522,8;25;47;
2025-06-04;1700;0;2155,6;25,6;46;
2025-06-04;1800;0;1737,7;25,7;44;
2025-06-04;1900;0;1125,8;25,8;46;
2025-06-04;2000;0;363,1;24,5;51;
2025-06-04;2100;0;17,4;23,5;55;
2025-06-04;2200;0;-3,5;22,5;60;
2025-06-04;2300;0;-3,5;21,9;63;
2025-06-05;0000;0;-3,5;21,5;65;
2025-06-05;0100;0;-3,5;21,3;67;
2025-06-05;0200;0;-3,4;21;68;
2025-06-05;0300;0;-3;20,9;70;
2025-06-05;0400;0;-3,5;20,1;76;
2025-06-05;0500;1,4;-3,5;17,1;85;
2025-06-05;0600;,4;-3,5;17;84;
2025-06-05;0700;0;-3,5;16,6;83;
2025-06-05;0800;0;-3,5;16,7;83;
2025-06-05;0900;0;-3,5;16,8;83;
2025-06-05;1000;0;17,5;17,4;85;
2025-06-05;1100;0;272,9;18,8;76;
2025-06-05;1200;0;756,4;20,9;71;
2025-06-05;1300;0;1218,9;22,1;64;
2025-06-05;1400;0;1451;23,4;59;
2025-06-05;1500;0;2029,2;24,8;54;
2025-06-05;1600;0;1403,7;24,5;54;
2025-06-05;1700;0;708;24,7;55;
2025-06-05;1800;0;258,4;20,4;76;
2025-06-05;1900;12,2;166,4;17,2;90;
2025-06-05;2000;1;42,9;16,8;92;
2025-06-05;2100;6,8;-,2;16,2;92;
2025-06-05;2200;0;-2,1;16,4;92;
2025-06-05;2300;3,2;-1,1;16,4;92;
2025-06-06;0000;0;-2;16,3;92;
2025-06-06;0100;1,4;-1;16,5;91;
2025-06-06;0200;,2;-,7;17,2;84;
2025-06-06;0300;0;-,1;17,2;85;
2025-06-06;0400;0;-,7;17,3;84;
2025-06-06;0500;0;-3;17,6;80;
2025-06-06;0600;0;-2,6;16,8;86;
2025-06-06;0700;0;-3;16,6;87;
2025-06-06;0800;0;-3,4;16,6;88;
2025-06-06;0900;0;-2,7;16,7;89;
2025-06-06;1000;0;5,3;16,9;87;
2025-06-06;1100;0;206,7;17,7;83;
2025-06-06;1200;0;242,1;18,1;82;
2025-06-06;1300;0;481,6;19,1;77;
2025-06-06;1400;0;1210,5;20;71;
2025-06-06;1500;0;216,7;19;75;
2025-06-06;1600;0;166,4;17,1;85;
2025-06-06;1700;0;281,7;18;77;
2025-06-06;1800;0;482,8;18,9;73;
2025-06-06;1900;0;266,2;18,6;73;
2025-06-06;2000;0;88,5;18,3;76;
2025-06-06;2100;0;2,8;17,9;78;
2025-06-06;2200;0;-3,3;17,9;78;
2025-06-06;2300;0;-3,5;17,4;83;
2025-06-07;0000;0;-2,4;17,3;82;
2025-06-07;0100;0;-1,8;17,2;80;
2025-06-07;0200;,2;-3,1;16,5;87;
2025-06-07;0300;,6;-3,5;16,1;90;
2025-06-07;0400;0;-3,5;16;91;
2025-06-07;0500;0;-2,9;16;92;
2025-06-07;0600;0;-2,6;16;90;
2025-06-07;0700;0;-1,4;16;89;
2025-06-07;0800;0;-,9;15,7;89;
2025-06-07;0900;0;-,7;15,9;89;
2025-06-07;1000;0;6,9;16,1;86;
2025-06-07;1100;0;169,9;16,4;85;
2025-06-07;1200;0;481,3;17,2;81;
2025-06-07;1300;0;833,8;19;73;
2025-06-07;1400;0;1800,5;20,5;67;
2025-06-07;1500;0;1967,7;21,5;63;
2025-06-07;1600;0;1317,7;21,3;67;
2025-06-07;1700;0;1232,7;22,8;63;
2025-06-07;1800;0;1877,2;24;57;
2025-06-07;1900;0;682,7;22,3;63;
2025-06-07;2000;1,4;76,4;20,3;78;
2025-06-07;2100;0;8,7;19,4;83;
2025-06-07;2200;0;-2,9;18,6;86;
2025-06-07;2300;0;-3;18,4;88;
2025-06-08;0000;0;-2;18,4;88;
2025-06-08;0100;0;-1,6;18,3;88;
2025-06-08;0200;0;-2,9;18,2;88;
2025-06-08;0300;0;-2,9;17,7;88;
2025-06-08;0400;0;-3,3;17,2;86;
2025-06-08;0500;0;-3,4;16,5;88;
2025-06-08;0600;0;-2,4;16,6;89;
2025-06-08;0700;0;-3,5;16,2;90;
2025-06-08;0800;0;-3,5;16,1;91;
2025-06-08;0900;0;-3,1;16,3;91;
2025-06-08;1000;0;4,3;16,5;91;
2025-06-08;1100;0;68,6;17,4;88;
2025-06-08;1200;,4;178,6;16,8;82;
2025-06-08;1300;1;966,4;18,3;78;
2025-06-08;1400;,2;618,5;18,1;76;
2025-06-08;1500;0;1035,5;19,2;62;
2025-06-08;1600;0;805,2;19,6;62;
2025-06-08;1700;0;745,2;19,7;65;
2025-06-08;1800;0;829;20;64;
2025-06-08;1900;0;505,4;19,4;67;
2025-06-08;2000;0;152,2;19,2;70;
2025-06-08;2100;0;6,2;18,8;73;
2025-06-08;2200;0;-3,5;18,7;72;
2025-06-08;2300;,2;-3,1;18;78;
2025-06-09;0000;0;-3,5;17,9;79;
2025-06-09;0100;0;-3,5;17,7;80;
2025-06-09;0200;1,2;-3,5;17,2;86;
2025-06-09;0300;1,2;-3,5;16,2;89;
2025-06-09;0400;,6;-1,9;16,5;90;
2025-06-09;0500;,6;-1,5;15,3;91;
2025-06-09;0600;3,4;-1,8;14,9;92;
2025-06-09;0700;,4;0;14,9;93;
2025-06-09;0800;1,4;-1,4;14,5;93;
2025-06-09;0900;0;-1,5;14,6;93;
2025-06-09;1000;,4;-,4;14,7;92;
2025-06-09;1100;1,2;89,1;14,4;92;
2025-06-09;1200;2,4;169,7;14,6;92;
