timestamp,polo,sistema,cultivar,dias_apos_transplante,fase,N_mg_dm3,P_mg_dm3,K_mg_dm3,ph,umidade_solo_pct,temp_solo_c,temp_ar_c,temp_max_c,temp_min_c,umidade_relativa_pct,vpd_kpa,dli_mol_m2_d,chuva_mm,origem_clima,classe_acao,motivo,saude_pct
2026-09-07,Circuito das Frutas-SP,solo_convencional,San Andreas,171,producao,30.1,67.4,125.9,6.29,65.7,14.1,14.8,20.8,8.5,62.1,0.66,41.6,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-05-16,Circuito das Frutas-SP,solo_convencional,San Andreas,15,vegetativo,34.1,75.5,119.9,5.88,86.7,15.8,16.0,22.3,8.4,70.7,0.58,24.2,10.1,sazonal_sintetico,0,condições dentro do ideal,100
2026-10-10,Circuito das Frutas-SP,solo_convencional,San Andreas,87,frutificacao,36.7,75.3,133.5,6.31,84.5,19.7,19.6,27.4,13.2,63.7,0.84,24.0,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-05-08,Circuito das Frutas-SP,solo_convencional,San Andreas,156,producao,43.7,188.4,139.6,6.07,60.6,17.2,16.3,21.7,10.2,67.9,0.63,37.0,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-05-02,Circuito das Frutas-SP,solo_convencional,San Andreas,24,vegetativo,41.2,75.2,80.7,5.83,33.3,18.4,18.6,24.6,10.8,65.9,0.76,27.0,20.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-04-15,Circuito das Frutas-SP,solo_convencional,San Andreas,3,vegetativo,22.3,11.5,97.5,5.94,76.7,17.2,18.1,23.8,13.2,76.8,0.53,33.1,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-10-22,Circuito das Frutas-SP,solo_convencional,San Andreas,56,floracao,33.6,72.3,145.5,6.05,55.2,18.4,18.7,26.0,10.8,66.4,0.76,40.8,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-11-17,Circuito das Frutas-SP,solo_convencional,San Andreas,81,frutificacao,95.1,46.0,143.3,6.36,76.4,21.6,21.8,26.8,15.3,68.7,0.85,38.6,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-10-08,Circuito das Frutas-SP,solo_convencional,San Andreas,104,frutificacao,42.4,45.7,158.8,5.57,116.0,18.5,18.8,24.4,12.9,77.9,0.53,27.3,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-11-05,Circuito das Frutas-SP,solo_convencional,San Andreas,140,producao,11.7,77.6,133.2,6.19,81.9,20.3,20.8,28.5,12.5,69.7,0.78,39.5,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-01-15,Circuito das Frutas-SP,solo_convencional,San Andreas,33,vegetativo,29.1,67.9,127.1,5.52,72.7,22.3,21.6,28.8,19.0,83.4,0.45,31.0,30.8,observado_horario_agregado,0,condições dentro do ideal,100
2026-02-18,Circuito das Frutas-SP,solo_convencional,San Andreas,118,producao,28.8,17.5,172.2,5.74,87.7,22.9,23.3,30.9,16.2,75.6,0.74,38.0,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-11-24,Circuito das Frutas-SP,solo_convencional,San Andreas,176,producao,36.5,40.9,136.8,5.52,60.4,21.8,21.0,28.7,14.3,77.5,0.61,37.4,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-03-18,Circuito das Frutas-SP,solo_convencional,San Andreas,37,floracao,40.6,64.8,81.9,5.6,60.9,21.0,20.5,25.0,15.6,68.1,0.8,41.7,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-07-04,Circuito das Frutas-SP,solo_convencional,San Andreas,152,producao,26.4,77.0,283.2,5.76,74.4,14.8,16.0,22.8,9.2,66.0,0.65,19.3,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-02-26,Circuito das Frutas-SP,solo_convencional,San Andreas,63,floracao,28.1,54.4,167.4,6.26,116.2,23.6,21.7,28.2,17.6,75.3,0.69,38.8,8.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-10-13,Circuito das Frutas-SP,solo_convencional,San Andreas,149,producao,36.0,58.5,92.2,6.46,40.1,16.5,17.8,24.0,12.0,71.0,0.64,32.9,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-06-20,Circuito das Frutas-SP,solo_convencional,San Andreas,72,frutificacao,30.7,72.0,140.8,5.68,121.8,16.6,14.8,19.8,7.8,59.6,0.7,14.3,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-07-15,Circuito das Frutas-SP,solo_convencional,San Andreas,43,floracao,43.6,33.8,101.5,6.21,64.6,13.7,14.0,20.2,6.4,61.6,0.64,27.2,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-01-08,Circuito das Frutas-SP,solo_convencional,San Andreas,26,vegetativo,31.4,159.8,100.3,5.89,58.7,24.0,23.4,30.8,19.5,71.7,0.88,53.6,1.0,observado_horario_agregado,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-02-13,Circuito das Frutas-SP,solo_convencional,San Andreas,102,frutificacao,38.3,59.1,168.0,6.27,43.5,22.7,22.8,28.0,17.7,70.6,0.85,37.6,1.7,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-01-01,Circuito das Frutas-SP,solo_convencional,San Andreas,178,producao,43.0,45.8,105.9,5.89,83.0,25.1,25.1,30.7,20.9,74.9,0.89,49.2,0.2,observado_horario_agregado,0,condições dentro do ideal,100
2026-10-06,Circuito das Frutas-SP,solo_convencional,San Andreas,94,frutificacao,32.7,77.7,144.3,6.02,85.4,21.2,19.7,26.5,13.9,65.1,0.82,23.2,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-02-01,Circuito das Frutas-SP,solo_convencional,San Andreas,107,frutificacao,28.5,217.0,85.6,6.49,76.7,20.0,22.2,29.4,16.8,79.7,0.59,42.7,2.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-01-01,Circuito das Frutas-SP,solo_convencional,San Andreas,70,frutificacao,22.0,61.9,87.5,6.31,103.0,26.1,25.1,30.7,20.9,74.9,0.89,49.2,0.2,observado_horario_agregado,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-03-03,Circuito das Frutas-SP,solo_convencional,San Andreas,10,vegetativo,11.9,78.1,139.8,5.91,83.3,21.4,21.4,28.6,15.7,82.2,0.5,54.1,4.2,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-06-23,Circuito das Frutas-SP,solo_convencional,San Andreas,178,producao,34.2,59.2,119.8,5.89,55.6,13.7,13.9,18.6,8.3,51.6,0.76,21.3,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-10-16,Circuito das Frutas-SP,solo_convencional,San Andreas,4,vegetativo,38.4,63.8,178.5,6.47,56.8,18.1,18.3,25.4,11.8,69.7,0.68,39.1,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-03-12,Circuito das Frutas-SP,solo_convencional,San Andreas,2,vegetativo,28.7,78.1,133.2,5.7,26.8,20.8,19.6,26.0,14.1,66.0,0.8,40.4,8.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-06-22,Circuito das Frutas-SP,solo_convencional,San Andreas,157,producao,20.7,71.9,110.9,5.62,35.0,14.3,15.0,21.0,11.3,84.5,0.31,30.1,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-01-17,Circuito das Frutas-SP,solo_convencional,San Andreas,40,floracao,42.4,58.9,80.6,6.37,117.8,20.3,21.8,28.0,19.0,86.4,0.41,29.1,3.0,observado_horario_agregado,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-03-19,Circuito das Frutas-SP,solo_convencional,San Andreas,128,producao,38.5,58.9,121.4,6.36,103.0,20.8,21.3,27.7,13.8,57.6,1.05,32.5,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-07-11,Circuito das Frutas-SP,solo_convencional,San Andreas,140,producao,37.0,52.8,312.0,5.65,75.3,14.1,15.0,22.2,10.7,70.7,0.55,34.4,5.7,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-09-07,Circuito das Frutas-SP,solo_convencional,San Andreas,74,frutificacao,31.6,19.9,174.0,5.64,66.0,14.8,14.8,20.8,8.5,62.1,0.66,41.6,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-06-09,Circuito das Frutas-SP,solo_convencional,San Andreas,158,producao,24.1,75.0,163.8,5.51,39.3,15.9,14.5,19.6,10.0,55.4,0.74,27.0,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-08-23,Circuito das Frutas-SP,solo_convencional,San Andreas,140,producao,44.7,49.8,161.9,6.27,82.9,14.3,14.8,22.5,7.6,59.3,0.7,41.8,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-08-17,Circuito das Frutas-SP,solo_convencional,San Andreas,67,frutificacao,41.9,48.7,121.4,5.77,71.6,15.5,14.4,19.6,10.5,64.9,0.61,17.3,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-06-20,Circuito das Frutas-SP,solo_convencional,San Andreas,41,floracao,25.3,155.6,111.6,5.52,74.6,15.2,14.8,19.8,7.8,59.6,0.7,14.3,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-04-18,Circuito das Frutas-SP,solo_convencional,San Andreas,69,frutificacao,34.3,73.3,80.9,6.5,80.4,19.1,18.7,25.8,12.6,67.4,0.74,40.3,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-12-19,Circuito das Frutas-SP,solo_convencional,San Andreas,8,vegetativo,90.1,59.7,154.6,5.7,74.5,20.8,21.4,25.2,16.0,77.4,0.63,41.6,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-06-04,Circuito das Frutas-SP,solo_convencional,San Andreas,149,producao,33.7,32.0,155.1,5.81,68.5,16.5,16.3,22.3,10.0,76.9,0.48,27.4,4.9,sazonal_sintetico,0,condições dentro do ideal,100
2026-06-30,Circuito das Frutas-SP,solo_convencional,San Andreas,105,frutificacao,10.9,71.3,141.2,5.71,77.5,18.4,17.3,23.0,10.9,65.0,0.72,18.2,3.8,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-11-18,Circuito das Frutas-SP,solo_convencional,San Andreas,54,floracao,43.6,5.9,148.6,6.26,80.9,20.4,20.5,25.7,16.2,75.2,0.65,42.7,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-03-29,Circuito das Frutas-SP,solo_convencional,San Andreas,110,frutificacao,33.3,42.4,171.7,6.31,62.3,19.4,20.5,26.1,16.0,77.7,0.59,35.6,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-08-18,Circuito das Frutas-SP,solo_convencional,San Andreas,136,producao,22.8,60.3,30.9,6.48,75.1,15.1,15.2,22.9,6.3,67.1,0.61,31.1,6.1,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-09-12,Circuito das Frutas-SP,solo_convencional,San Andreas,10,vegetativo,27.8,76.8,92.0,5.84,105.4,17.8,16.3,22.6,10.9,54.2,0.84,30.1,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-12-06,Circuito das Frutas-SP,solo_convencional,San Andreas,14,vegetativo,38.5,62.1,45.4,5.95,67.7,22.0,22.6,31.0,16.9,71.5,0.81,37.1,7.8,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-06-07,Circuito das Frutas-SP,solo_convencional,San Andreas,70,frutificacao,35.3,53.2,163.0,4.53,70.1,18.9,17.6,22.9,11.6,73.4,0.58,24.1,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-05-12,Circuito das Frutas-SP,solo_convencional,San Andreas,1,vegetativo,25.5,75.3,115.5,6.06,78.8,15.1,15.8,20.8,11.7,60.0,0.73,25.2,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-08-23,Circuito das Frutas-SP,solo_convencional,San Andreas,173,producao,20.3,68.4,163.2,5.9,59.1,16.2,14.8,22.5,7.6,59.3,0.7,41.8,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-04-28,Circuito das Frutas-SP,solo_convencional,San Andreas,62,floracao,25.2,44.9,144.6,7.43,83.7,18.3,18.6,25.6,11.8,72.0,0.65,31.6,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-07-02,Circuito das Frutas-SP,solo_convencional,San Andreas,5,vegetativo,23.1,32.2,155.6,7.01,87.6,16.1,14.8,19.5,9.7,47.1,0.86,28.8,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-12-07,Circuito das Frutas-SP,solo_convencional,San Andreas,131,producao,36.4,65.4,172.4,6.43,32.0,20.1,18.5,24.8,11.2,83.3,0.41,34.4,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-06-14,Circuito das Frutas-SP,solo_convencional,San Andreas,72,frutificacao,34.5,35.7,46.9,5.77,76.7,17.0,17.1,24.5,9.2,63.3,0.74,26.1,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-09-25,Circuito das Frutas-SP,solo_convencional,San Andreas,74,frutificacao,33.3,61.2,85.9,6.31,72.5,17.5,17.8,21.1,13.6,52.2,0.95,33.5,5.7,sazonal_sintetico,0,condições dentro do ideal,100
2026-04-10,Circuito das Frutas-SP,solo_convencional,San Andreas,173,producao,42.0,38.5,101.2,7.78,89.6,19.9,18.5,24.5,12.4,73.0,0.62,24.8,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-10-08,Circuito das Frutas-SP,solo_convencional,San Andreas,33,vegetativo,30.0,61.6,83.7,6.09,107.3,18.5,18.8,24.4,12.9,77.9,0.53,27.3,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-05-24,Circuito das Frutas-SP,solo_convencional,San Andreas,123,producao,34.4,65.6,120.0,5.84,87.4,16.3,17.4,22.6,12.7,73.8,0.57,33.6,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-03-19,Circuito das Frutas-SP,solo_convencional,San Andreas,13,vegetativo,8.5,70.5,103.7,6.36,82.6,20.4,21.3,27.7,13.8,57.6,1.05,32.5,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-11-26,Circuito das Frutas-SP,solo_convencional,San Andreas,153,producao,22.5,63.1,103.7,7.53,55.9,21.4,20.5,26.4,14.7,89.2,0.3,46.8,2.2,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-01-16,Circuito das Frutas-SP,solo_convencional,San Andreas,71,frutificacao,21.7,36.9,177.9,6.43,62.2,22.7,22.2,29.6,18.5,81.7,0.56,39.8,4.6,observado_horario_agregado,0,condições dentro do ideal,100
2026-01-05,Circuito das Frutas-SP,solo_convencional,San Andreas,48,floracao,12.3,78.3,109.0,6.15,58.8,21.4,19.6,24.6,17.1,83.1,0.41,50.6,0.0,observado_horario_agregado,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-04-17,Circuito das Frutas-SP,solo_convencional,San Andreas,45,floracao,37.0,61.1,164.9,7.39,70.3,18.2,18.0,23.3,11.1,61.7,0.81,35.4,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-08-07,Circuito das Frutas-SP,solo_convencional,San Andreas,101,frutificacao,31.7,71.0,99.4,5.99,22.0,14.3,15.1,22.5,8.2,62.6,0.67,26.3,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-08-28,Circuito das Frutas-SP,solo_convencional,San Andreas,101,frutificacao,20.9,51.4,91.4,6.3,62.1,14.2,15.2,19.2,9.2,73.4,0.51,29.7,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-11-05,Circuito das Frutas-SP,solo_convencional,San Andreas,120,producao,32.6,77.2,19.0,5.78,61.9,21.0,20.8,28.5,12.5,69.7,0.78,39.5,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-01-09,Circuito das Frutas-SP,solo_convencional,San Andreas,19,vegetativo,84.1,69.6,106.4,6.16,87.1,24.9,25.1,32.6,20.0,69.6,1.1,49.2,1.0,observado_horario_agregado,3,proteger: calor do ar,82
2026-03-28,Circuito das Frutas-SP,solo_convencional,San Andreas,106,frutificacao,32.1,57.1,137.9,5.78,65.4,20.5,19.9,25.8,12.6,79.5,0.53,52.3,5.3,sazonal_sintetico,0,condições dentro do ideal,100
2026-05-12,Circuito das Frutas-SP,solo_convencional,San Andreas,115,producao,24.2,65.9,84.1,6.3,123.8,13.5,15.8,20.8,11.7,60.0,0.73,25.2,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-11-26,Circuito das Frutas-SP,solo_convencional,San Andreas,130,producao,23.1,39.8,23.7,5.65,88.6,18.7,20.5,26.4,14.7,89.2,0.3,46.8,2.2,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-12-13,Circuito das Frutas-SP,solo_convencional,San Andreas,62,floracao,22.2,54.4,156.9,5.69,23.0,20.8,21.2,25.7,15.8,67.5,0.84,48.4,10.1,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-05-19,Circuito das Frutas-SP,solo_convencional,San Andreas,27,vegetativo,36.1,42.0,89.0,5.78,37.9,20.7,20.0,27.5,11.5,71.7,0.71,26.6,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-11-02,Circuito das Frutas-SP,solo_convencional,San Andreas,119,producao,39.6,66.2,92.1,6.38,83.8,17.4,18.3,25.2,10.5,80.1,0.47,40.3,6.9,sazonal_sintetico,0,condições dentro do ideal,100
2026-07-25,Circuito das Frutas-SP,solo_convencional,San Andreas,137,producao,33.9,36.7,115.3,6.28,73.6,16.2,15.1,20.9,7.9,58.2,0.73,32.0,13.5,sazonal_sintetico,0,condições dentro do ideal,100
2026-12-12,Circuito das Frutas-SP,solo_convencional,San Andreas,112,producao,25.5,47.7,149.5,6.18,55.3,17.8,19.1,24.2,14.4,86.1,0.35,34.7,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-08-12,Circuito das Frutas-SP,solo_convencional,San Andreas,93,frutificacao,33.9,63.1,43.3,5.91,70.1,15.7,13.9,21.1,7.2,63.6,0.61,27.2,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-11-23,Circuito das Frutas-SP,solo_convencional,San Andreas,7,vegetativo,40.7,44.9,58.8,6.43,89.7,18.7,18.8,24.3,13.2,73.7,0.62,45.0,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-07-06,Circuito das Frutas-SP,solo_convencional,San Andreas,43,floracao,24.6,172.7,124.2,6.19,82.8,14.8,15.6,22.4,9.0,54.8,0.8,18.5,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-03-03,Circuito das Frutas-SP,solo_convencional,San Andreas,8,vegetativo,32.5,50.7,88.0,6.45,59.1,21.4,21.4,28.6,15.7,82.2,0.5,54.1,4.2,sazonal_sintetico,0,condições dentro do ideal,100
2026-04-20,Circuito das Frutas-SP,solo_convencional,San Andreas,22,vegetativo,43.9,44.8,148.0,7.35,78.0,16.4,16.7,21.2,10.9,69.6,0.62,30.6,6.1,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-11-05,Circuito das Frutas-SP,solo_convencional,San Andreas,85,frutificacao,20.2,36.4,167.7,5.89,28.7,23.1,20.8,28.5,12.5,69.7,0.78,39.5,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-01-25,Circuito das Frutas-SP,solo_convencional,San Andreas,27,vegetativo,26.6,30.9,269.3,5.7,83.5,21.8,22.2,25.7,17.8,71.0,0.81,50.2,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-08-08,Circuito das Frutas-SP,solo_convencional,San Andreas,50,floracao,30.3,56.6,179.7,5.7,82.6,14.5,14.4,23.2,6.0,76.0,0.44,22.9,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-05-22,Circuito das Frutas-SP,solo_convencional,San Andreas,56,floracao,41.4,42.4,173.6,5.96,74.9,15.9,15.7,22.8,8.6,56.1,0.79,33.4,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-10-02,Circuito das Frutas-SP,solo_convencional,San Andreas,180,producao,30.0,31.7,174.4,5.78,73.1,20.2,20.0,25.0,15.1,73.4,0.67,21.7,7.4,sazonal_sintetico,0,condições dentro do ideal,100
2026-11-01,Circuito das Frutas-SP,solo_convencional,San Andreas,52,floracao,28.2,71.3,103.6,6.09,72.0,18.0,19.6,25.2,13.6,70.3,0.72,35.7,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-02-05,Circuito das Frutas-SP,solo_convencional,San Andreas,3,vegetativo,28.3,60.3,90.1,5.69,22.8,23.7,24.2,28.1,19.7,92.6,0.26,45.0,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-01-04,Circuito das Frutas-SP,solo_convencional,San Andreas,22,vegetativo,21.9,79.5,16.9,6.4,84.5,22.1,22.1,27.8,17.8,76.3,0.66,56.8,0.0,observado_horario_agregado,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-02-12,Circuito das Frutas-SP,solo_convencional,San Andreas,49,floracao,26.7,60.9,95.5,6.17,83.0,21.8,21.6,25.4,17.0,86.4,0.4,51.1,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-01-21,Circuito das Frutas-SP,solo_convencional,San Andreas,170,producao,27.2,60.5,150.3,6.27,112.9,17.0,17.2,21.9,14.7,85.5,0.3,36.1,0.0,observado_horario_agregado,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-07-04,Circuito das Frutas-SP,solo_convencional,San Andreas,116,producao,24.6,174.3,170.6,5.77,56.8,17.6,16.0,22.8,9.2,66.0,0.65,19.3,0.0,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-03-27,Circuito das Frutas-SP,solo_convencional,San Andreas,34,vegetativo,93.7,68.5,107.3,6.31,85.3,21.9,21.3,27.6,14.3,80.1,0.56,38.4,5.3,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-11-11,Circuito das Frutas-SP,solo_convencional,San Andreas,121,producao,35.1,67.1,161.7,6.49,84.2,19.5,21.5,27.0,16.4,68.0,0.85,38.4,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-05-18,Circuito das Frutas-SP,solo_convencional,San Andreas,41,floracao,42.2,50.8,157.9,6.42,60.6,19.1,18.5,23.5,11.6,66.9,0.74,30.1,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-10-23,Circuito das Frutas-SP,solo_convencional,San Andreas,24,vegetativo,26.4,34.7,133.3,6.17,124.4,17.4,19.4,26.0,13.1,73.1,0.65,32.6,3.2,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-08-31,Circuito das Frutas-SP,solo_convencional,San Andreas,94,frutificacao,39.6,57.2,178.1,5.85,28.3,13.2,13.6,19.2,7.2,61.3,0.63,26.6,2.4,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-10-04,Circuito das Frutas-SP,solo_convencional,San Andreas,117,producao,24.4,63.7,173.6,6.42,69.2,17.7,16.8,23.1,11.7,76.8,0.5,33.9,5.4,sazonal_sintetico,0,condições dentro do ideal,100
2026-07-11,Circuito das Frutas-SP,solo_convencional,San Andreas,24,vegetativo,21.2,134.9,150.6,6.35,87.6,15.5,15.0,22.2,10.7,70.7,0.55,34.4,5.7,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-10-08,Circuito das Frutas-SP,solo_convencional,San Andreas,64,floracao,42.7,36.4,135.1,6.08,89.8,20.6,18.8,24.4,12.9,77.9,0.53,27.3,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-06-02,Circuito das Frutas-SP,solo_convencional,San Andreas,72,frutificacao,27.3,40.4,142.4,5.73,84.6,14.1,14.2,19.7,6.6,68.3,0.56,24.7,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-05-31,Circuito das Frutas-SP,solo_convencional,San Andreas,48,floracao,40.7,73.9,125.3,6.49,65.4,17.7,16.4,21.3,11.4,69.0,0.62,24.1,4.2,sazonal_sintetico,0,condições dentro do ideal,100
2026-06-03,Circuito das Frutas-SP,solo_convencional,San Andreas,40,floracao,21.0,66.2,89.7,6.23,74.3,16.5,15.8,21.1,9.2,67.6,0.62,33.1,7.6,sazonal_sintetico,0,condições dentro do ideal,100
2026-04-27,Circuito das Frutas-SP,solo_convencional,San Andreas,74,frutificacao,28.2,42.7,124.7,4.39,85.4,18.8,19.0,25.4,14.4,68.4,0.73,28.4,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-05-12,Circuito das Frutas-SP,solo_convencional,San Andreas,106,frutificacao,31.1,44.0,153.5,5.76,62.9,16.2,15.8,20.8,11.7,60.0,0.73,25.2,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-11-14,Circuito das Frutas-SP,solo_convencional,San Andreas,159,producao,20.1,34.6,94.3,7.45,55.6,20.6,19.6,26.4,13.3,70.2,0.72,40.0,1.3,sazonal_sintetico,1,"travar/corrigir: excesso, encharcamento ou pH alto",88
2026-07-27,Circuito das Frutas-SP,solo_convencional,San Andreas,166,producao,28.6,50.3,140.9,6.13,70.3,12.0,13.5,17.8,7.4,72.0,0.48,24.3,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-06-09,Circuito das Frutas-SP,solo_convencional,San Andreas,22,vegetativo,44.9,37.4,159.4,5.9,65.9,14.1,14.5,19.6,10.0,55.4,0.74,27.0,0.0,sazonal_sintetico,0,condições dentro do ideal,100
2026-02-04,Circuito das Frutas-SP,solo_convencional,San Andreas,131,producao,26.7,76.1,102.4,4.6,82.6,23.8,23.5,30.4,16.2,78.0,0.69,52.2,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
2026-09-18,Circuito das Frutas-SP,solo_convencional,San Andreas,86,frutificacao,37.3,38.0,144.6,6.01,56.2,15.9,16.6,22.9,9.4,68.8,0.63,24.3,13.4,sazonal_sintetico,0,condições dentro do ideal,100
2026-11-10,Circuito das Frutas-SP,solo_convencional,San Andreas,30,vegetativo,36.9,46.7,144.1,6.23,41.8,20.6,20.9,26.1,15.3,90.9,0.26,46.0,0.0,sazonal_sintetico,2,"irrigar/adubar/corrigir: falta, seca ou pH baixo",88
