timestamp,polo,sistema,cultivar,dias_apos_transplante,fase,ce_ms_cm,ph,N,P,K,Ca,Mg,temp_solucao_c,od_mg_l,vazao_l_min,nivel_reservatorio_pct,temp_ar_c,temp_max_c,temp_min_c,umidade_relativa_pct,vpd_kpa,dli_mol_m2_d,origem_clima,ce_alvo_min,ce_alvo_max,classe_acao,motivo,saude_pct
2026-06-18,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,75,frutificacao,1.04,6.15,114.2,27.4,164.7,84.4,23.8,14.9,8.34,0.95,74.6,15.7,21.0,10.4,67.2,0.67,14.1,sazonal_sintetico,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-05-28,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,123,producao,1.42,5.94,150.4,38.6,225.7,123.8,36.7,17.8,7.08,0.97,57.1,17.5,24.3,10.8,59.8,0.82,17.8,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-03-24,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,143,producao,1.64,5.85,170.6,44.2,255.7,131.6,42.8,21.1,7.3,1.35,46.7,21.8,27.5,16.0,87.6,0.42,34.0,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-01-02,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,27,vegetativo,1.04,5.72,101.5,30.1,167.3,74.6,26.4,23.0,7.53,1.26,67.5,25.0,29.3,20.7,93.2,0.29,23.3,observado_horario_agregado,0.9,1.2,0,condições dentro do ideal,100
2026-07-28,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,51,floracao,1.26,5.92,121.5,30.1,213.2,105.3,31.8,15.4,9.35,0.99,79.7,15.3,21.1,9.5,69.8,0.57,19.4,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-11-06,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,76,frutificacao,2.12,6.19,221.4,55.4,378.9,184.5,60.6,25.0,7.85,1.57,76.0,24.1,31.2,17.0,73.5,0.84,21.2,sazonal_sintetico,1.3,1.6,1,travar/corrigir: CE ou pH alto,88
2026-11-13,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,65,floracao,1.35,4.63,133.7,41.3,189.1,112.5,35.3,23.1,7.54,0.88,55.8,23.0,29.1,17.0,70.2,0.82,19.9,sazonal_sintetico,1.1,1.4,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-02-24,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,87,frutificacao,1.58,5.98,153.6,41.5,274.4,132.8,41.3,23.0,7.53,1.1,91.9,22.8,29.0,16.6,87.4,0.45,31.0,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-07-24,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,116,producao,0.94,5.53,92.9,25.8,147.9,73.9,26.0,14.8,7.62,1.05,93.4,14.4,20.6,8.3,64.8,0.58,21.3,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-12-16,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,79,frutificacao,1.46,4.87,150.8,44.9,221.1,128.2,37.4,23.7,8.4,0.71,86.3,26.2,32.5,19.8,80.3,0.73,28.4,sazonal_sintetico,1.3,1.6,3,proteger: calor do ar,82
2026-03-05,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,100,frutificacao,2.44,5.79,217.1,66.4,437.1,182.4,69.5,22.6,7.53,1.05,63.8,23.2,31.1,15.3,81.2,0.64,34.6,sazonal_sintetico,1.3,1.6,1,travar/corrigir: CE ou pH alto,88
2026-11-23,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,31,vegetativo,1.16,5.78,112.1,31.4,203.7,94.4,29.3,20.3,8.47,0.93,59.9,20.0,25.8,14.2,76.7,0.62,32.4,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-01-16,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,146,producao,1.4,5.9,143.3,36.4,230.5,123.4,37.0,24.6,6.57,1.35,70.1,25.3,31.1,19.5,84.7,0.56,28.7,observado_horario_agregado,1.4,1.7,0,condições dentro do ideal,100
2026-08-12,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,170,producao,1.25,6.16,125.7,31.9,228.8,100.4,33.7,18.3,7.75,0.98,66.6,15.4,22.6,8.2,66.6,0.61,19.6,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-06-15,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,134,producao,1.67,5.79,176.8,44.1,291.8,131.0,42.1,18.0,7.06,0.82,74.2,16.3,21.1,11.6,65.0,0.66,11.3,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-02-07,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,7,vegetativo,1.08,6.19,103.4,26.7,175.3,83.1,30.4,24.1,7.82,1.4,57.6,23.0,27.6,18.4,87.5,0.45,31.6,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-08-18,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,139,producao,1.44,5.84,137.6,38.2,245.7,98.7,40.9,15.2,9.78,1.52,68.9,15.8,24.4,7.3,70.1,0.61,22.4,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-04-23,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,28,vegetativo,0.63,5.51,68.0,18.6,103.8,49.4,17.5,19.1,8.47,1.01,68.7,19.7,26.0,13.4,69.6,0.72,15.7,sazonal_sintetico,0.9,1.2,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-03-11,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,55,floracao,1.33,5.71,125.7,32.1,232.9,106.3,36.6,23.2,7.61,1.22,57.2,23.2,28.1,18.4,66.9,0.92,26.5,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-08-18,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,116,producao,1.55,5.84,147.9,42.6,293.6,126.2,40.6,16.2,7.57,1.22,69.3,15.8,24.4,7.3,70.1,0.61,22.4,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-11-01,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,10,vegetativo,1.73,6.02,173.3,48.8,268.3,130.2,44.2,21.6,7.37,1.21,51.9,20.7,26.7,14.6,73.3,0.72,25.7,sazonal_sintetico,0.9,1.2,1,travar/corrigir: CE ou pH alto,88
2026-03-05,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,177,producao,1.54,5.92,153.7,42.3,242.6,128.1,41.7,20.7,8.86,1.4,61.1,23.2,31.1,15.3,81.2,0.64,34.6,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-12-30,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,139,producao,1.51,5.69,143.2,39.5,253.2,115.1,41.9,21.9,7.5,1.2,16.6,22.9,31.9,13.9,83.4,0.54,36.5,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-07-02,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,33,vegetativo,0.92,6.06,89.6,23.0,153.3,73.6,23.1,16.1,7.88,1.32,79.4,15.9,21.0,10.7,50.1,0.86,20.8,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-12-24,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,84,frutificacao,1.5,5.87,159.8,38.9,238.3,123.4,39.5,22.7,8.38,1.3,83.9,23.4,28.5,18.3,86.1,0.52,29.7,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-11-12,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,85,frutificacao,1.34,5.97,128.5,35.7,201.4,105.4,38.2,20.8,8.62,1.36,53.5,20.9,29.6,12.3,78.8,0.61,20.6,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-12-26,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,70,frutificacao,1.76,5.71,179.2,47.0,282.5,138.0,43.6,25.8,6.85,1.0,60.9,22.4,28.2,16.6,80.3,0.66,20.4,sazonal_sintetico,1.3,1.6,1,travar/corrigir: CE ou pH alto,88
2026-03-23,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,43,floracao,1.28,5.76,131.8,36.6,217.5,95.6,35.4,18.8,6.82,1.29,68.3,20.6,27.5,13.7,86.9,0.42,29.3,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-04-12,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,146,producao,0.92,5.87,96.8,24.1,159.4,73.6,26.0,21.7,6.49,0.85,59.0,22.3,28.9,15.6,74.8,0.76,24.6,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-09-23,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,104,frutificacao,1.45,5.71,145.5,41.5,233.9,112.5,35.5,19.1,8.48,1.59,97.8,19.7,26.9,12.5,69.7,0.75,24.7,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-12-26,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,137,producao,1.69,5.54,166.2,47.6,256.6,138.6,47.6,22.1,8.51,0.94,72.4,22.4,28.2,16.6,80.3,0.66,20.4,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-03-28,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,53,floracao,1.93,5.51,197.8,53.9,302.0,153.0,49.1,21.5,7.16,1.31,84.2,20.5,27.3,13.6,82.5,0.53,37.6,sazonal_sintetico,1.1,1.4,1,travar/corrigir: CE ou pH alto,88
2026-12-23,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,5,vegetativo,1.08,5.11,97.5,31.2,177.3,79.9,30.5,21.5,7.17,0.99,55.6,23.8,30.6,17.0,82.7,0.61,38.3,sazonal_sintetico,0.9,1.2,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-01-11,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,116,producao,1.44,6.01,137.3,39.5,242.9,111.5,38.8,30.4,6.15,0.95,72.7,27.4,34.7,20.2,62.4,1.52,42.7,observado_horario_agregado,1.4,1.7,3,proteger: calor do ar,82
2026-09-29,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,124,producao,2.31,5.73,238.9,59.1,404.8,180.8,64.8,18.5,7.56,1.15,85.7,19.4,25.8,13.1,72.6,0.67,24.0,sazonal_sintetico,1.4,1.7,1,travar/corrigir: CE ou pH alto,88
2026-03-05,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,39,floracao,1.11,6.07,108.0,32.0,191.2,83.0,28.3,24.0,8.16,1.33,67.9,23.2,31.1,15.3,81.2,0.64,34.6,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-09-10,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,121,producao,1.41,5.71,138.0,40.0,250.4,105.4,33.7,19.6,8.78,1.31,12.9,19.7,27.2,12.1,65.9,0.83,16.3,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-08-04,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,146,producao,0.69,6.14,70.1,18.2,104.2,51.6,18.9,19.4,7.51,1.37,96.8,18.1,22.8,13.4,67.1,0.71,19.4,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-07-11,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,122,producao,1.6,5.61,134.7,47.5,288.6,135.7,47.2,18.5,6.92,1.07,94.9,17.7,23.7,11.7,73.7,0.55,24.8,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-09-09,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,63,floracao,1.12,5.66,103.6,29.1,208.9,82.7,31.2,15.3,7.42,1.16,77.7,16.9,24.6,9.2,71.9,0.64,13.0,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-10-23,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,16,vegetativo,0.52,6.06,50.3,14.6,95.1,38.6,14.1,19.9,8.04,1.75,54.9,20.8,27.5,14.1,76.1,0.65,23.5,sazonal_sintetico,0.9,1.2,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-11-28,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,113,producao,1.59,4.56,168.5,41.0,274.8,126.8,40.3,23.9,6.26,1.5,79.5,22.9,30.5,15.4,82.6,0.6,33.2,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-07-17,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,159,producao,1.48,5.88,147.3,41.4,230.1,127.8,40.3,17.7,9.48,0.96,54.5,15.8,23.7,8.0,69.6,0.6,16.0,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-05-27,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,57,floracao,1.25,5.17,124.5,32.7,217.9,101.6,32.4,17.0,7.21,0.84,73.3,17.0,22.3,11.8,60.1,0.78,19.4,sazonal_sintetico,1.1,1.4,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-01-07,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,137,producao,1.6,6.04,155.6,41.7,267.8,131.4,44.3,26.7,6.09,0.98,91.7,25.0,30.6,19.4,76.1,0.81,33.6,observado_horario_agregado,1.4,1.7,3,proteger: solução quente,82
2026-06-20,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,142,producao,1.54,5.77,154.6,40.8,251.6,115.3,37.2,14.8,8.04,0.9,73.7,15.0,21.3,8.8,62.6,0.7,10.3,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-08-01,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,157,producao,2.19,5.94,203.1,59.6,363.8,185.0,54.7,15.6,8.38,1.07,94.5,16.3,22.5,10.1,68.9,0.63,11.2,sazonal_sintetico,1.4,1.7,1,travar/corrigir: CE ou pH alto,88
2026-01-17,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,34,vegetativo,1.02,4.68,95.1,27.5,172.0,78.6,28.2,23.7,7.81,0.73,89.7,24.8,29.5,20.0,89.4,0.41,20.9,observado_horario_agregado,0.9,1.2,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-09-19,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,78,frutificacao,1.43,5.77,142.0,43.5,247.1,114.3,35.4,15.5,8.4,1.12,60.9,17.2,24.0,10.3,83.6,0.42,16.4,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-10-07,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,113,producao,1.45,6.03,149.9,38.4,238.8,121.2,39.2,21.1,6.99,1.37,58.1,20.1,27.3,12.9,86.3,0.4,18.4,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-04-07,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,123,producao,1.53,5.97,162.8,38.7,288.2,126.3,42.9,19.7,7.08,0.86,14.3,18.6,24.8,12.4,75.4,0.62,20.0,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-04-20,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,164,producao,1.67,6.2,164.3,44.0,288.6,128.0,43.4,19.9,8.64,1.44,46.6,17.3,22.7,11.9,72.6,0.62,22.0,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-11-09,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,167,producao,1.57,5.67,163.0,39.9,247.1,136.4,41.7,21.9,7.9,1.19,91.8,23.6,29.6,17.7,89.9,0.41,31.2,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-11-11,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,54,floracao,1.1,6.12,105.8,32.8,178.4,89.4,29.3,20.2,8.75,1.51,72.7,22.9,28.5,17.4,71.0,0.85,27.7,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-09-24,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,18,vegetativo,1.09,6.01,113.3,30.4,165.0,93.7,26.4,19.1,8.71,1.4,56.0,19.9,26.5,13.3,66.9,0.75,21.0,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-04-24,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,158,producao,1.47,5.94,169.6,39.4,254.9,120.3,38.5,18.0,8.71,0.79,74.0,17.9,24.7,11.1,80.0,0.49,19.0,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-08-01,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,76,frutificacao,1.42,5.93,144.1,34.8,249.2,110.5,35.6,15.9,9.88,0.99,69.1,16.3,22.5,10.1,68.9,0.63,11.2,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-10-27,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,28,vegetativo,1.43,6.2,148.6,39.5,249.0,109.1,37.6,22.0,7.02,0.93,50.0,20.6,24.9,16.2,66.8,0.86,27.3,sazonal_sintetico,0.9,1.2,1,travar/corrigir: CE ou pH alto,88
2026-03-18,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,116,producao,1.44,7.23,142.6,36.6,229.2,113.3,36.4,19.7,7.81,0.91,75.0,21.5,26.5,16.6,71.1,0.8,30.0,sazonal_sintetico,1.4,1.7,1,travar/corrigir: CE ou pH alto,88
2026-05-31,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,68,frutificacao,1.55,5.87,142.9,45.0,281.4,128.9,40.1,17.3,7.02,1.22,66.3,17.6,22.8,12.4,72.0,0.62,17.3,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-04-23,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,96,frutificacao,1.59,6.63,153.2,44.3,271.6,121.0,40.8,19.6,8.74,0.66,55.5,19.7,26.0,13.4,69.6,0.72,15.7,sazonal_sintetico,1.3,1.6,1,travar/corrigir: CE ou pH alto,88
2026-07-31,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,42,floracao,1.3,5.69,136.9,36.2,201.3,102.3,35.9,15.9,8.88,1.27,78.1,15.5,23.7,7.2,55.2,0.73,13.0,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-05-18,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,147,producao,1.44,5.57,148.6,38.7,233.6,120.9,35.5,19.4,8.84,1.15,82.7,18.8,25.0,12.6,69.9,0.74,21.7,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-09-30,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,50,floracao,0.8,6.01,78.4,19.8,127.7,70.3,19.2,17.2,9.47,0.86,75.0,18.4,25.1,11.8,67.7,0.74,23.1,sazonal_sintetico,1.1,1.4,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-07-27,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,10,vegetativo,1.18,5.78,115.4,30.4,187.8,96.8,30.5,15.1,9.11,1.4,90.8,13.9,19.4,8.4,75.0,0.48,17.5,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-10-31,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,78,frutificacao,1.53,6.07,174.1,40.4,226.2,122.5,43.0,20.6,8.9,1.11,68.1,20.2,25.0,15.4,78.8,0.59,26.0,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-09-06,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,63,floracao,1.4,6.09,136.5,36.8,231.3,114.3,37.3,19.1,6.87,1.23,15.6,20.6,25.9,15.4,59.0,1.03,15.5,sazonal_sintetico,1.1,1.4,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-05-17,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,169,producao,1.63,7.01,161.9,48.4,254.6,120.4,42.6,18.8,8.83,1.31,74.3,18.4,24.0,12.7,79.5,0.53,18.9,sazonal_sintetico,1.4,1.7,1,travar/corrigir: CE ou pH alto,88
2026-11-28,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,170,producao,2.62,5.73,261.7,68.3,452.0,202.3,76.5,25.0,6.42,1.13,66.4,22.9,30.5,15.4,82.6,0.6,33.2,sazonal_sintetico,1.4,1.7,1,travar/corrigir: CE ou pH alto,88
2026-08-31,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,174,producao,1.46,5.61,134.7,37.7,271.0,132.1,38.2,13.1,9.26,1.49,82.5,14.4,20.7,8.2,64.3,0.63,19.2,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-12-26,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,18,vegetativo,0.67,6.18,61.0,17.1,107.0,57.0,18.5,23.1,7.91,1.08,49.1,22.4,28.2,16.6,80.3,0.66,20.4,sazonal_sintetico,0.9,1.2,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-02-11,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,144,producao,1.43,5.87,139.2,34.9,254.7,105.7,38.2,24.4,7.32,1.05,87.5,25.2,32.2,18.2,77.7,0.76,35.0,sazonal_sintetico,1.4,1.7,3,proteger: calor do ar,82
2026-01-18,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,85,frutificacao,1.41,6.07,141.8,36.8,237.9,101.5,36.2,23.1,6.91,1.12,60.9,23.8,28.4,19.3,93.7,0.27,21.6,observado_horario_agregado,1.3,1.6,0,condições dentro do ideal,100
2026-08-13,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,95,frutificacao,1.32,6.15,122.2,38.5,221.8,110.9,33.0,17.5,7.91,1.16,45.2,17.5,24.5,10.6,68.6,0.65,14.1,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-09-28,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,1,vegetativo,1.04,5.99,112.5,30.3,182.9,80.8,28.9,18.8,7.44,1.55,73.0,17.9,22.9,12.8,64.4,0.75,22.0,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-05-01,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,82,frutificacao,1.56,7.34,150.1,45.7,262.3,120.5,37.0,16.6,7.9,0.82,61.8,17.5,23.9,11.0,66.9,0.72,17.4,sazonal_sintetico,1.3,1.6,1,travar/corrigir: CE ou pH alto,88
2026-11-12,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,18,vegetativo,0.94,5.54,97.4,23.7,149.7,78.6,25.3,20.9,8.48,0.92,59.6,20.9,29.6,12.3,78.8,0.61,20.6,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
2026-12-31,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,119,producao,2.32,5.51,225.7,53.1,377.1,174.8,61.0,24.5,7.5,0.78,90.0,24.0,27.9,20.0,83.7,0.57,30.7,sazonal_sintetico,1.4,1.7,1,travar/corrigir: CE ou pH alto,88
2026-06-09,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,55,floracao,1.28,5.83,132.0,35.3,233.5,107.1,33.6,17.3,7.94,1.23,83.8,16.0,21.1,11.0,58.4,0.74,19.4,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-05-11,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,50,floracao,0.74,6.19,77.2,20.7,121.5,58.9,21.2,18.7,7.82,1.22,69.0,18.6,23.6,13.6,61.8,0.82,21.3,sazonal_sintetico,1.1,1.4,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-07-18,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,108,frutificacao,2.47,5.99,255.3,65.5,402.2,200.4,64.4,18.9,7.68,1.06,69.2,17.3,23.4,11.2,49.1,0.89,16.5,sazonal_sintetico,1.3,1.6,1,travar/corrigir: CE ou pH alto,88
2026-02-02,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,158,producao,1.6,5.86,161.0,39.0,253.4,127.2,42.7,23.9,6.89,1.6,62.7,23.8,31.4,16.3,98.4,0.14,29.3,sazonal_sintetico,1.4,1.7,0,condições dentro do ideal,100
2026-05-03,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,43,floracao,1.35,5.66,131.4,36.4,214.6,113.4,35.0,19.9,8.46,1.17,70.2,19.5,27.0,12.0,65.1,0.83,23.9,sazonal_sintetico,1.1,1.4,0,condições dentro do ideal,100
2026-04-26,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,78,frutificacao,1.57,5.81,159.2,42.5,247.2,116.7,40.9,18.2,7.5,1.37,98.3,18.9,24.2,13.6,73.2,0.66,25.4,sazonal_sintetico,1.3,1.6,0,condições dentro do ideal,100
2026-07-14,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,100,frutificacao,1.02,5.75,104.6,25.0,154.2,87.6,25.1,13.9,8.94,1.25,52.5,15.1,22.0,8.2,66.1,0.61,14.2,sazonal_sintetico,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-08-03,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,154,producao,2.45,5.52,239.1,67.6,390.8,193.4,64.7,14.9,10.12,1.35,61.2,15.1,22.4,7.8,71.5,0.57,17.2,sazonal_sintetico,1.4,1.7,1,travar/corrigir: CE ou pH alto,88
2026-01-10,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,95,frutificacao,1.54,5.8,165.4,41.2,235.0,128.5,42.1,26.8,7.39,1.23,19.7,27.6,34.7,20.5,70.5,1.19,39.3,observado_horario_agregado,1.3,1.6,3,proteger: calor do ar,82
2026-05-13,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,79,frutificacao,1.4,5.55,133.3,36.8,263.7,114.0,36.2,21.2,6.64,1.22,23.1,20.8,29.6,12.1,71.9,0.7,21.2,sazonal_sintetico,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-04-02,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,81,frutificacao,0.63,5.63,66.3,15.7,113.5,51.2,16.3,21.9,6.45,1.13,92.8,21.3,28.2,14.5,71.2,0.78,30.5,sazonal_sintetico,1.3,1.6,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-07-07,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,155,producao,1.05,6.14,115.4,25.7,156.3,88.2,28.7,15.1,8.84,0.85,82.2,14.6,22.0,7.2,60.5,0.68,24.1,sazonal_sintetico,1.4,1.7,2,"repor/corrigir: CE, pH, nível ou vazão baixos",88
2026-02-13,Circuito das Frutas-SP,hidroponia_nft_experimental,San Andreas,1,vegetativo,1.08,6.03,111.6,28.4,186.9,69.8,29.2,23.0,7.39,1.32,55.6,24.1,29.5,18.7,73.6,0.85,27.0,sazonal_sintetico,0.9,1.2,0,condições dentro do ideal,100
